date,city,station,latitude,longitude,NO2,temperature_2m,humidity_2m,wind_speed_2m,wind_direction_2m,precipitation,sarimax,lstm,prophet,arima_garch
2017/11/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,22.9,85.3,2.88,78.1,0.01,34.27754199,37.85141543,33.17278168,37.08591381
2017/11/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,22.63,79.67,3.5,42.8,0.1,35.38526889,35.6451136,35.86702775,33.25509698
2017/12/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,19.67,69.46,4.98,31.3,0.06,38.16842009,34.48217227,37.78067094,35.13225868
2017/12/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,19.49,70.44,3.78,34,0,36.45017563,35.18636965,37.61829703,35.90751621
2017/12/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,20.19,69.16,2.8,19.1,0,41.32322174,36.34326065,44.2556597,39.98824228
2017/12/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,20,67.21,3.88,20.3,0,41.10229069,37.42104202,42.71491866,39.37420591
2017/12/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,18.36,69.26,3.74,39,0.03,42.56143256,38.30845238,43.77817911,35.48220458
2017/12/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,53,18.47,63.83,2.48,64.6,0,45.59974594,38.9018445,47.69849284,39.2906337
2017/12/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,18.76,67.6,3.28,36.4,0,43.24944372,39.73036124,45.70051706,45.90597556
2017/12/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,55,16.38,55.06,6.36,16.1,0,43.88188639,39.90801973,43.67189385,34.76476742
2017/12/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,71,15.05,51.54,2.67,31.9,0,48.5260953,42.19470596,53.11352723,48.42423615
2017/12/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,55,17.57,52.86,2.51,10.4,0,49.70290018,44.47287981,54.96389913,55.92355759
2017/12/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,45,17.41,61.2,3.25,47.1,0,46.38335433,45.6249879,48.30516742,45.70321937
2017/12/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,17.89,68.84,3.96,66.6,0.1,43.1801488,45.48425977,43.01445437,42.24443757
2017/12/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,18.5,78.42,4.46,78.1,0.37,38.11015987,44.16173009,36.12141415,33.96991818
2017/12/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,19.08,79.06,3.94,68.3,0.2,38.6367638,42.08641846,38.02192871,35.33962545
2017/12/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,18.68,76.75,3.4,33.1,0.23,39.27287918,40.14188467,41.47863203,35.94170411
2017/12/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,14.17,67.09,7.88,8.6,0.05,36.31104579,38.62593501,33.69404857,31.92085856
2017/12/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,45,11.96,64.52,6.56,16.7,0.1,44.54287953,38.80905907,43.0517635,30.50538445
2017/12/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,11.93,54.97,5.83,10,0,49.70993435,40.26090212,50.30334145,43.71308144
2017/12/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,12.77,51.25,6.56,18.5,0.01,49.24939125,41.86707688,49.0657621,33.35215933
2017/12/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,49,14.07,47.05,6.02,25.1,0,49.16107699,43.57911822,49.72611076,37.67544982
2017/12/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,45,13.76,59.68,4.71,56.1,0,48.35079429,45.69169004,48.46159966,44.60811701
2017/12/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,53,16.34,63.65,3.49,70.5,0.01,46.03260336,46.41181221,46.83301133,41.099243
2017/12/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,60,18.65,74.15,2.08,62.6,0.19,39.05548467,46.63916747,41.58000933,46.85659945
2017/12/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,18.61,59.87,4.48,8.3,0.05,43.31565849,45.81764977,45.40987273,50.36800559
2017/12/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,16.29,56.52,4.19,47.2,0,47.40890704,45.63706017,48.19485346,35.70591292
2017/12/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,17.37,63.47,3.11,65.4,0.01,46.70630452,45.6708467,48.01649871,40.39925564
2017/12/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,17.08,73.52,3.75,70.9,0.01,41.86694493,44.66152334,41.2685868,33.96062321
2017/12/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,38,17.91,75.64,2.81,67.2,0.19,42.60599226,43.41836881,43.53658173,42.79845955
2017/12/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,18.2,77.26,3.18,71.1,0,40.3850098,41.82933596,40.31792629,38.11825265
2017/12/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,18,75.72,3.71,30.3,0,36.22458394,40.18950042,37.53965511,37.78866145
2017/12/31,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,16.79,64.65,3.92,27.7,0.01,44.00504172,39.00294757,45.17033048,31.71245725
2018/1/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,15.97,74.35,3.13,70.5,0,44.11244577,39.22559537,43.52002013,37.34297074
2018/1/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,17.55,75.65,3.79,78.2,0,41.89177774,38.64089097,40.24175236,40.30761607
2018/1/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,19.04,76.43,3.72,83.9,0,39.57943279,37.71031112,37.67490453,35.5738148
2018/1/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,18.85,83.08,4,78.3,0.78,37.80557679,36.54302935,35.48571246,33.96758237
2018/1/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,18.54,74.95,3.63,46.7,0.74,39.65933804,35.34820736,39.93543128,39.46455869
2018/1/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,17.08,87.05,5.16,73.7,19.57,33.78644138,34.97569567,31.59876574,32.98182959
2018/1/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,18.02,90.23,4.75,74.3,24.14,36.42717555,33.61925191,34.46088626,31.62100191
2018/1/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,14.79,85.56,5.76,9.4,13.1,38.63452241,31.99511849,37.64579585,31.5455355
2018/1/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,9.27,74.27,6.99,18.9,17.7,46.27933164,32.00220448,44.64806423,34.85415969
2018/1/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,12.68,50.36,6.54,27.4,0.01,48.49640543,33.44193942,46.60694822,36.47618695
2018/1/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,38,12.85,50.46,5.92,32.1,0.01,50.04665819,37.35872398,48.89820896,34.93633958
2018/1/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,11.44,56.09,5.12,40.5,0,49.91096465,41.48296324,48.9846727,37.58404745
2018/1/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,11.87,63.22,4.77,65.9,0,44.65922039,44.4846589,42.26582531,40.12447172
2018/1/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,47,13.61,63.55,3.51,66.1,0,48.32830284,44.93229852,47.07854872,29.5654054
2018/1/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,56,14.8,74.16,2.62,79.5,0,46.37668471,45.56729109,45.11121838,43.94579776
2018/1/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,90,16.79,73.96,1.97,17.8,0.02,45.48063576,44.97729502,48.78858954,46.85932954
2018/1/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,51,17.66,68.55,2.16,29.6,0,44.95230944,45.31500804,47.65895738,67.57858423
2018/1/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,51,18.24,80.98,2.32,68.7,0.04,41.34385142,44.61165195,40.93416987,41.54678999
2018/1/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,18.97,85.82,2.82,59.7,0.36,37.17326906,42.59745257,36.04388466,46.58522474
2018/1/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,18.64,82.73,2.91,64.3,0.05,34.92491983,39.90202815,33.3463625,35.86849017
2018/1/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,55,18.75,85.05,2.12,79.3,0.05,39.19479169,37.29584975,37.07634105,33.94104097
2018/1/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,19.36,74.84,2.05,29,0,41.98233417,35.32099158,43.19655167,50.10009136
2018/1/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,18.62,79.87,2.62,72,0,41.15284235,34.4456702,39.08964183,38.11354278
2018/1/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,17.98,79.22,4.52,89.4,0,38.57808622,33.06311333,32.73433729,31.23810638
2018/1/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,17.47,81.15,4.21,86.4,0.04,39.58879404,32.02743767,34.05942313,31.99688527
2018/1/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,16.35,71.61,4.57,37.9,0.14,41.13996289,31.2999207,37.84943278,35.00561963
2018/1/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,15.52,79.45,4.9,70.7,0.91,35.97415898,31.93100513,29.58894008,34.21596886
2018/1/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,14.43,74.86,6,13.6,0.59,39.81364277,32.24969078,34.11602374,32.9263771
2018/1/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,8.68,78.36,7.29,14,2.69,42.96911405,33.38889583,35.06656216,31.68220269
2018/1/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,8.9,85.1,5.24,27.8,3.4,44.23559334,34.55782011,38.32702641,32.78067014
2018/1/31,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,8.58,81.74,7.46,8.5,7.07,41.81239487,34.85675349,33.8171664,33.53297657
2018/2/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,9.81,70.81,4.77,30.1,0.09,48.16683254,35.59223708,42.68564526,39.79294807
2018/2/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,10.52,68.63,6.04,15.5,0.8,45.520205,36.97725942,38.64183037,34.61923879
2018/2/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,10.25,62.49,5.96,21.1,0.22,44.23525954,38.71093383,37.01975091,39.63394966
2018/2/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,45,10.21,60.93,5.47,21.7,0.1,48.92290977,40.5779845,41.43989,34.69460458
2018/2/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,51,9.65,57.73,5.67,18.1,0.23,50.96951869,42.79617572,43.27105744,42.03229483
2018/2/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,45,10.76,54.57,4.02,44.8,0,53.91309175,44.73342231,47.43406826,44.56022433
2018/2/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,12.14,55.25,3.21,41.9,0,52.6935326,46.16503641,47.161066,40.90272719
2018/2/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,13.51,65.24,3.57,68.3,0.01,48.81523702,47.02706663,40.4817388,40.53246577
2018/2/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,58,15.96,81.81,2.66,83.1,0.04,42.21135369,46.50257984,33.05972099,38.3371459
2018/2/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,17.29,79.01,3.38,21.3,0.14,36.39778423,44.90307789,29.28668421,50.06392763
2018/2/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,14.96,66.2,5.21,22.3,0,43.13066567,43.16459182,33.24653977,34.29723234
2018/2/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,45,14.09,56.4,4.45,32.1,0,48.97449216,43.10136332,40.23400642,42.12524115
2018/2/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,47,14.67,63.24,3.25,81.8,0,49.53911685,43.97282787,39.78231371,42.1302606
2018/2/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,64,17.36,79.03,2.87,112.2,0.01,42.97767082,43.90561984,31.6293103,43.46703667
2018/2/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,20.26,80.88,1.12,171.2,0.01,46.32267226,42.65884866,37.74782671,53.5389495
2018/2/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,20.87,78.34,1.54,314.3,0,42.37980854,39.68696432,39.13515793,38.86706269
2018/2/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,18.64,83.19,4.52,89.3,0.02,33.00169695,37.32044268,19.8360455,34.77196435
2018/2/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,18.84,85.11,3.6,92.6,0.06,37.20700739,34.89211212,24.66052807,33.97237763
2018/2/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,21.12,82.47,1.7,112.2,0.08,40.69974937,33.13901124,30.77635183,41.50058647
2018/2/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,21.61,84.16,1.54,119.1,0.22,40.83732583,31.28622667,31.58023164,36.12294769
2018/2/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,18.78,79.27,3.78,47.5,2.78,38.06864397,29.17716156,29.44768627,30.34678942
2018/2/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,14.97,82.19,5.35,32.8,5.27,39.19620049,28.65402123,29.61402772,30.87886415
2018/2/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,38,15.48,80.35,3.72,65.9,2.68,41.10768293,28.97776078,32.20955303,30.36966084
2018/2/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,18.74,81.42,2.88,93.6,0.57,36.36372637,29.65590469,27.41028167,38.98333305
2018/2/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,19.56,79.06,3.3,15.4,1.02,37.92769842,29.79827641,32.32026338,34.0075577
2018/2/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,17.93,76.21,3.1,66.4,0.13,41.49884792,30.2942466,34.05099268,29.93887627
2018/2/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,49,18.96,77.32,3.2,104,0.02,42.02046267,30.77746168,33.56112088,32.65190139
2018/2/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,21.85,79.17,1.43,199,0.09,44.91111709,31.5221388,40.45728576,44.45886448
2018/3/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,21.25,83.81,2.08,130.6,0.03,40.81878741,30.56710855,34.03241777,35.07718158
2018/3/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,21.82,86.15,2.54,129.2,0.4,37.8239268,28.83666203,30.5830575,30.70134453
2018/3/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,22.79,87.14,2.57,167.4,0.19,35.00390019,27.23978939,28.28496272,31.16295735
2018/3/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,38,22.68,92.97,3.05,172.1,0.9,36.10049457,25.82833059,28.2367094,34.37845458
2018/3/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,24.18,84.38,1.69,189.4,0.34,40.90819759,24.38176125,36.56660067,37.29003603
2018/3/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,20.72,77.1,5.18,84.5,0.8,36.40276686,24.00874835,28.2370197,29.7195808
2018/3/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,20.05,79.07,3.92,90,2.49,37.85695212,24.32698765,31.58692262,28.98196855
2018/3/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,14.93,71.88,7.17,15.2,5.43,39.85424927,24.981058,33.75158614,29.36923527
2018/3/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,14.73,60.87,4.52,39.5,0.02,46.12329703,28.20487077,42.79512632,32.5838299
2018/3/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,16.23,60.83,3.46,82.9,0,43.89474629,32.50753651,39.85347963,37.27273603
2018/3/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,17.44,66.92,3.58,88.8,0.02,44.22062911,35.48487367,38.803637,27.06710241
2018/3/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,38,19.47,77.95,2.58,103.9,0.05,41.81280971,37.62362578,36.72385192,38.01881299
2018/3/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,20.57,78.98,2.39,124.6,0.04,42.36711351,37.92396077,37.44469259,35.70591713
2018/3/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,55,21.27,85.64,2.64,118.8,0.77,37.91803129,37.16074816,32.34372864,39.17560688
2018/3/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,47,22.18,83.44,1.7,163.6,3.5,42.74629466,35.93362459,39.19902429,45.96039653
2018/3/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,22.62,80.38,1.05,146.7,0.74,42.30937176,34.00159602,39.15722804,40.6026332
2018/3/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,15,20.78,83.08,5.53,100.2,0.87,29.94315963,31.56360372,20.5183804,27.53540904
2018/3/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,21.73,84.7,3.98,117.3,0.38,35.25372353,30.23650272,26.74754723,24.70616502
2018/3/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,22.63,86.22,2.24,157.3,3.07,39.91217885,29.73189565,34.11605604,37.16980126
2018/3/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,19.76,72.12,5.74,358.1,2.75,37.91692588,28.6756604,33.58962772,31.42855424
2018/3/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,17,58.89,5.43,21.2,0,43.40034998,30.07582697,38.96103642,34.69096168
2018/3/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,18.38,59.55,3,71.7,0,47.00370224,34.0475901,43.42890929,39.44711253
2018/3/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,19.77,63.34,3.1,98.7,0,44.49507873,37.03767787,39.23256804,32.30347808
2018/3/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,20.8,77.1,3.45,105.7,0.09,35.39218879,38.43289445,28.41062312,31.12501586
2018/3/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,21.27,78.3,3.12,96.7,0.71,38.086978,38.04417754,31.26167675,28.78182137
2018/3/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,22.23,73.34,1.24,60.1,0.14,41.16717749,37.63079585,39.18689678,39.00816663
2018/3/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,22.5,69.04,1.52,76.1,0.14,42.79860466,37.4428551,40.34836504,38.56076045
2018/3/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,22.3,74.53,2.12,133.2,0.01,42.07304163,36.97971842,36.82547211,31.15784856
2018/3/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,22.64,76.41,2.23,124.6,0.09,41.27365678,35.6355201,36.09873076,30.00010462
2018/3/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,23.35,72.96,2.24,102.7,0.17,39.60471961,33.80147091,35.2408187,28.79500439
2018/3/31,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,23.58,66.86,3.22,102.8,0.03,36.2840583,32.30331419,30.97624326,25.76799685
2018/4/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,23.48,68.44,2.15,130.9,0,42.50210971,31.95201722,37.7031131,27.10547941
2018/4/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,23.92,69.02,2.14,171.5,0,44.69456884,31.82968143,40.72167486,34.27601613
2018/4/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,23.91,75.07,2.33,163.7,0,42.60028496,31.69337901,38.43785147,38.37547151
2018/4/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,24,75.61,2.1,149.4,0.03,41.0243391,30.69484004,37.20291297,31.36196707
2018/4/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,24.19,78.03,2.46,143.4,0,39.94028794,29.5342714,35.80446157,27.86502227
2018/4/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,21.32,68.71,6.16,11.9,0.34,35.0353435,28.43209992,31.34799878,29.4582466
2018/4/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,18.01,50.2,6.82,30.2,0.47,39.30774578,29.94896596,35.13144157,27.19729951
2018/4/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,47,19.45,47.24,2.87,79,0,49.37774799,34.04727572,48.15895944,35.10171616
2018/4/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,21.71,69.18,2.79,128.9,0.02,43.50621234,38.13189405,39.85956469,40.31155541
2018/4/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,23.47,73.42,2.36,145.7,0.03,42.5924863,38.70072845,39.94913253,30.81157731
2018/4/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,24.6,78.61,2.04,178.9,0.04,40.89060405,37.91292399,39.33828092,33.75790488
2018/4/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,25.12,81.03,2.71,176.4,0.17,39.24199779,35.73915045,36.77808184,28.49765305
2018/4/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,25.62,79.64,3.49,161.3,0.34,36.42347622,32.92688966,32.55397636,27.50927875
2018/4/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,25.29,82.32,2.64,198.8,5.95,35.62208815,30.81771326,34.81756557,27.43424182
2018/4/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,19.93,75.58,5.62,11.6,15.45,36.5166748,29.02617326,35.68238685,27.79577298
2018/4/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,18.68,80.39,3.94,19.4,9.94,38.8176884,29.73372284,39.21952773,31.09240716
2018/4/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,20.56,76.89,2.56,54.9,0.59,39.86662683,31.04975667,39.93693594,31.63769511
2018/4/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,23.02,75.98,2.18,118.1,0.15,39.95806365,32.28474235,37.93312297,32.75204525
2018/4/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,23.5,73.14,2.65,109.2,0.01,39.94609774,32.39336319,37.61482109,26.67141988
2018/4/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,23.71,80.99,3.77,113.4,0.42,34.75477256,32.42877041,29.99615911,28.79317712
2018/4/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,24.77,81.94,3.89,123.6,0.22,30.31321471,31.90970332,24.83862364,26.47457804
2018/4/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,25.39,83.11,2.88,139,0.52,35.25045253,30.9562514,30.27918133,23.11443126
2018/4/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,25.72,80.95,2.25,181.7,0.93,39.40077628,29.90612342,36.2721383,27.53600062
2018/4/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,25.04,85.4,1.26,7.7,26.47,38.06465903,28.80433998,43.50176475,32.50955716
2018/4/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,23.67,80.75,3.53,75,5.98,34.22126056,28.72317303,30.5674397,29.32174264
2018/4/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,23.22,84.62,2.65,94.5,5.89,36.38103478,29.41273063,32.76182468,28.73744322
2018/4/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,24.53,82.88,1.34,90.4,5.53,36.67240416,29.94250119,34.87646382,32.37461659
2018/4/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,24.9,82.53,2.79,119.7,1.35,31.66396078,30.10496694,26.09912473,28.24268123
2018/4/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,25.49,81.03,2.13,140.4,0.11,37.05615333,29.79901638,31.40897599,24.79907269
2018/4/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,25.75,82.17,1.86,143.6,0.22,37.79557952,29.14245559,32.38245571,26.39329539
2018/5/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,26.45,82.07,2.07,181.5,2.68,39.30379105,28.24328824,34.97303595,25.91202876
2018/5/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,27.55,77.18,2.01,219.5,0.8,39.36969773,27.23458898,36.92269201,30.003654
2018/5/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,26.65,81.16,3.65,76.8,9.94,32.34524473,26.23931364,27.23422544,29.26830438
2018/5/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,24.98,77.74,5.35,102.5,3.7,31.81392009,26.39827843,22.51268089,28.25035204
2018/5/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,26.15,82.91,4.47,119.5,2.19,27.7215344,27.10953647,18.65184164,23.05676304
2018/5/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,26.62,85.12,3.23,171,4.09,34.81234565,27.64320931,27.34945587,22.56756563
2018/5/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,26.82,89.12,4.37,193.5,13.45,33.96564878,27.32742506,26.6287547,22.3294843
2018/5/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,25.27,87.01,2.57,45.7,42.99,36.5787024,26.72945842,37.74885783,32.20649047
2018/5/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,25.06,85.17,5.5,96.3,9.37,29.53090358,27.2844636,20.32510402,25.75901279
2018/5/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,24.55,85.19,6.16,102.6,6.74,29.74740988,28.27722389,19.30421734,26.93271587
2018/5/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,25.24,83.56,3.98,110.5,1.28,32.03922871,29.38886293,24.10165641,25.47628294
2018/5/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,26.3,81.24,2.23,163.5,0.31,33.85407039,30.35311264,28.53603994,26.84380001
2018/5/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,26.94,82.58,2.24,223.7,0.94,37.56385122,30.47490869,34.39065646,24.76215429
2018/5/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,27.65,80.87,2.77,203.2,0.38,37.18043061,29.66050814,32.45771705,23.8428859
